Word,Prevalence_Factor
hasn't,-7.3889936503962685
stopped,-7.3907176763241305
mouths,-7.392139241562892
concluding,-7.392139241562892
and/or,-7.392139241562892
robbed,-7.401379415614845
sartre,-7.401379415614845
empirical,-7.403511763472988
farm,-7.405469328719808
flash,-7.406923520046017
100%,-7.408939558020989
fold,-7.413259639395928
example),-7.413259639395928
proof,-7.41431565928758
mirror,-7.414637056645909
smell,-7.421707798529142
kicks,-7.429099937770706
cord,-7.429099937770706
sad,-7.442433859820361
anthropology,-7.4429601988486365
looked,-7.448445323445434
weren't,-7.449525585675025
cigarette,-7.451276355495395
cows,-7.451276355495395
flowed,-7.451276355495395
deference,-7.451276355495395
circulate,-7.451276355495395
disbelief,-7.451276355495395
microscopic,-7.46606063397852
subway,-7.46606063397852
none,-7.476399290260427
his/her,-7.477309541520031
triple,-7.484540982082428
homeostasis,-7.484540982082428
fast-growing,-7.484540982082428
(301,-7.484540982082428
statues,-7.484540982082428
jealous,-7.484540982082428
thirteen,-7.484540982082428
expresses,-7.48840896191813
radically,-7.512261504238288
sent,-7.522673602804148
blamed,-7.5294218274776314
foxes,-7.539982026394149
desperately,-7.539982026394149
samuel,-7.539982026394149
trolley,-7.539982026394149
tan,-7.539982026394149
owls,-7.539982026394149
summarise,-7.539982026394149
cosmologist,-7.539982026394149
gambling,-7.539982026394149
eleanor,-7.539982026394149
melancholic,-7.539982026394149
throats,-7.539982026394149
1931,-7.539982026394149
(how,-7.539982026394149
electrically,-7.539982026394149
1913,-7.539982026394149
purse,-7.539982026394149
seller,-7.539982026394149
plague,-7.53998202639415
(and,-7.547436284452868
detect,-7.561938875626514
asked,-7.563839297296015
asia,-7.569065852918332
overseas,-7.571029011208714
selects,-7.576942722601964
arm,-7.579582772331093
latin,-7.579972287864899
proxy,-7.584334861843527
aboriginal,-7.584334861843527
spawned,-7.584334861843527
schooled,-7.588492940166907
philosophically,-7.60334321989326
clock,-7.623143592861731
theory,-7.634939559736566
insulting,-7.650864115017592
lobes,-7.650864115017592
interrelated,-7.650864115017592
playa,-7.650864115017592
awaken,-7.650864115017592
steals,-7.650864115017592
countrymen,-7.650864115017592
bribing,-7.650864115017592
gorillas,-7.650864115017592
grandmother’s,-7.650864115017592
overflow,-7.650864115017592
(by,-7.650864115017592
racking,-7.650864115017592
5500,-7.650864115017592
overpopulated,-7.650864115017592
blunder,-7.650864115017592
uttering,-7.650864115017592
funerals,-7.650864115017592
severing,-7.650864115017592
archival,-7.650864115017592
cinemas,-7.650864115017592
unquestioned,-7.650864115017592
boys’,-7.650864115017592
dissenters,-7.650864115017592
transgressions,-7.650864115017592
mutilation,-7.650864115017592
ofcourse,-7.650864115017592
7%,-7.650864115017592
crawling,-7.650864115017592
resented,-7.650864115017592
are),-7.650864115017592
clifford,-7.650864115017592
tar,-7.650864115017592
denominations,-7.650864115017592
shuffling,-7.650864115017592
follower,-7.650864115017592
disgrace,-7.650864115017592
attendence,-7.650864115017592
physiologically,-7.650864115017592
bullets,-7.650864115017592
postulated,-7.650864115017592
demolition,-7.650864115017592
two-,-7.650864115017592
masterful,-7.650864115017592
prosecuted,-7.650864115017592
famines,-7.650864115017592
flick,-7.650864115017592
town’s,-7.650864115017592
senseless,-7.650864115017592
cockroach,-7.650864115017592
obscure,-7.650864115017592
catalogued,-7.650864115017592
biden,-7.650864115017592
specialise,-7.650864115017592
coating,-7.650864115017592
bunk,-7.650864115017592
formulaic,-7.650864115017592
scented,-7.650864115017592
vanguard,-7.650864115017592
hijab,-7.650864115017592
earthlings,-7.650864115017592
chemists,-7.650864115017592
nuclear,-7.650864115017593
370,-7.650864115017593
destroy,-7.650864115017593
proclaimed,-7.650864115017593
owl,-7.650864115017593
powers,-7.650864115017593
inhabiting,-7.650864115017593
15th,-7.650864115017593
charlie,-7.650864115017593
pulling,-7.658600074688996
machine,-7.664038224557012
ohio,-7.666704413392371
1950s,-7.668371813221294
newest,-7.676452289315311
texting,-7.676522780153595
loaded,-7.681104684642168
sixteen,-7.681104684642168
spontaneously,-7.687824811225407
ur,-7.717393368191659
somewhere,-7.717393368191659
romanticism,-7.717393368191659
stewart,-7.717393368191659
wwii,-7.717393368191659
dystopian,-7.717393368191659
anguish,-7.717393368191659
maryland,-7.717393368191659
gps,-7.719099246478174
strikingly,-7.734025681485175
clever,-7.734025681485175
stressing,-7.744005069461285
burns,-7.745905905266258
primitive,-7.748701252038278
frigid,-7.761746203641036
stove,-7.761746203641036
twenty-two,-7.761746203641036
botany,-7.761746203641036
sonic,-7.761746203641036
constrain,-7.761746203641036
regeneration,-7.761746203641036
unsurprising,-7.761746203641036
stimulants,-7.761746203641036
requesting,-7.761746203641036
professed,-7.761746203641036
sequence,-7.761746203641036
decoding,-7.761746203641036
cross,-7.768569716787093
skated,-7.773897665407989
pictures,-7.77547773164394
bob,-7.775606464718966
endeavour,-7.778804986506182
sulfuric,-7.781396194030001
contradictions,-7.7839226213657255
britain,-7.785089801245971
utter,-7.793426800390591
brick,-7.80206696314047
luke,-7.805659902105766
poems,-7.806099039090413
unfathomable,-7.8171872479527575
transplants,-7.8171872479527575
rehab,-7.8171872479527575
martha,-7.8171872479527575
religiously,-7.8171872479527575
correcting,-7.8171872479527575
scouts,-7.8171872479527575
passport,-7.8171872479527575
trusty,-7.8171872479527575
landform.the,-7.8171872479527575
parliamentary,-7.8171872479527575
woven,-7.817187247952758
diesels,-7.825107397140147
rescind,-7.829981335101617
extraordinarily,-7.835667596056665
orbiting,-7.8458636501829595
ruins,-7.85045187453979
drown,-7.85045187453979
45,-7.85045187453979
ordeal,-7.850451874539791
worksheet,-7.850451874539791
uncontrollable,-7.850451874539791
swallowed,-7.850451874539791
migrant,-7.850451874539791
wished,-7.850451874539791
motherhood,-7.850451874539791
coincided,-7.850451874539791
cart,-7.850451874539791
harvey,-7.850451874539791
literally,-7.8544237702516755
ronald,-7.87262829226448
adjacent,-7.87262829226448
recalling,-7.87262829226448
tongues,-7.87262829226448
rush-hour,-7.876205133832978
upright,-7.888468590639257
booming,-7.888468590639257
fringe,-7.888468590639257
strange,-7.894347464262885
lifeforms,-7.894804709989168
anachronism,-7.895971889869416
platonic,-7.90034881442034
seized,-7.9095889884722945
8),-7.9095889884722945
terrifying,-7.913479588073118
puzzling,-7.916981127713857
upper,-7.919127232654956
woke,-7.928069336576201
swerve,-7.928069336576201
it'd,-7.9359894857635895
psyche,-7.939157545438546
empty,-7.967083404795559
ruin,-7.970465429285165
cavern,-7.983510380887923
4:the,-7.983510380887923
endow,-7.983510380887923
redistribution,-7.983510380887923
aperture,-7.983510380887923
lama,-7.983510380887923
abstracts,-7.983510380887923
melanoma,-7.983510380887923
p3),-7.983510380887923
headlights,-7.983510380887923
maladies,-7.983510380887923
softening,-7.983510380887923
demos,-7.983510380887923
incited,-7.983510380887923
583,-7.983510380887923
taoist,-7.983510380887923
initials,-7.983510380887923
puddle,-7.983510380887923
goodbye,-7.983510380887923
resemblances,-7.983510380887923
occupies,-7.983510380887923
simmering,-7.983510380887923
concluson,-7.983510380887923
seashells,-7.983510380887923
orbited,-7.983510380887923
lawlessness,-7.983510380887923
adaptively,-7.983510380887923
semi-truck,-7.983510380887923
440,-7.983510380887923
e-mails,-7.983510380887923
exposé,-7.983510380887923
plank,-7.983510380887923
peaches,-7.983510380887923
consummation,-7.983510380887923
stairs,-7.983510380887923
clinton’s,-7.983510380887923
marvelling,-7.983510380887923
vaudan,-7.983510380887923
warner,-7.983510380887923
outstrip,-7.983510380887923
‘fuck,-7.983510380887923
tree's,-7.983510380887923
(known,-7.983510380887923
levittown,-7.983510380887923
bookish,-7.983510380887923
car.i,-7.983510380887923
erecting,-7.983510380887923
multisensory,-7.983510380887923
intercept,-7.983510380887923
yawn,-7.983510380887923
self-understanding,-7.983510380887923
boyfriend/girlfriend,-7.983510380887923
adverts,-7.983510380887923
congo,-7.983510380887923
five-year-old,-7.983510380887923
remedied,-7.983510380887923
dan,-7.983510380887923
helpers,-7.983510380887923
perimeter,-7.983510380887923
discus,-7.983510380887923
lichens,-7.983510380887923
redirection,-7.983510380887923
brake,-7.983510380887923
amazes,-7.983510380887923
1843,-7.983510380887923
profiting,-7.983510380887923
dipping,-7.983510380887923
mystifying,-7.983510380887923
uncritically,-7.983510380887923
tversky,-7.983510380887923
predation,-7.983510380887923
tariffs,-7.983510380887923
orchestrated,-7.983510380887923
dislodged,-7.983510380887923
1838,-7.983510380887923
consign,-7.983510380887923
possibleit,-7.983510380887923
mass-market,-7.983510380887923
moo,-7.983510380887923
norwegian,-7.983510380887923
revoked,-7.983510380887923
faith-based,-7.983510380887923
24-year-old,-7.983510380887923
fixes,-7.983510380887923
agency),-7.983510380887923
laziest,-7.983510380887923
1865,-7.983510380887923
veers,-7.983510380887923
maker,-7.983510380887923
stump,-7.983510380887923
"9,246",-7.983510380887923
sage,-7.983510380887923
envisages,-7.983510380887923
mcdonald,-7.983510380887923
gentrifying,-7.983510380887923
bedside,-7.983510380887923
91,-7.983510380887923
thermometer,-7.983510380887923
touting,-7.983510380887923
postmortem,-7.983510380887923
leopards,-7.983510380887923
broadcasters,-7.983510380887923
geek,-7.983510380887923
tunic,-7.983510380887923
pcs,-7.983510380887923
class),-7.983510380887923
schneider,-7.983510380887923
maslow,-7.983510380887923
irreversibility,-7.983510380887923
bracelets,-7.983510380887923
contiguous,-7.983510380887923
cleanly,-7.983510380887923
entertainments,-7.983510380887923
ammonia,-7.983510380887923
muddy,-7.983510380887923
partiality,-7.983510380887923
intelligibility,-7.983510380887923
cato,-7.983510380887923
hepburn,-7.983510380887923
pans,-7.983510380887923
(being,-7.983510380887923
smacked,-7.983510380887923
ku,-7.983510380887923
swarms,-7.983510380887923
opiate,-7.983510380887923
plow,-7.983510380887923
curvature,-7.983510380887923
midwife,-7.983510380887923
imbibed,-7.983510380887923
cranes,-7.983510380887923
historians,-7.983510380887923
impressionism,-7.983510380887923
naturalness,-7.983510380887923
consortium,-7.983510380887923
startled,-7.983510380887923
poets,-7.983510380887923
phds,-7.983510380887923
expansionism,-7.983510380887923
world.the,-7.983510380887923
georgetown,-7.983510380887923
frescoes,-7.983510380887923
contesting,-7.983510380887923
parent/guardian,-7.983510380887923
gore),-7.983510380887923
crouch,-7.983510380887923
maxim,-7.983510380887923
all.the,-7.983510380887923
resolutely,-7.983510380887923
ostentatious,-7.983510380887923
megan,-7.983510380887923
litters,-7.983510380887923
masquerade,-7.983510380887923
aford,-7.983510380887923
chili,-7.983510380887923
conveyor,-7.983510380887923
79,-7.983510380887923
expire,-7.983510380887923
congratulate,-7.983510380887923
underdog,-7.983510380887923
raucous,-7.983510380887923
it.some,-7.983510380887923
doesn,-7.983510380887923
marshes,-7.983510380887923
acedemics,-7.983510380887923
lids,-7.983510380887923
confucianism,-7.983510380887923
paragon,-7.983510380887923
radios,-7.983510380887923
chatted,-7.983510380887923
sputnik,-7.983510380887923
drifts,-7.983510380887923
sprouting,-7.983510380887923
niebuhr,-7.983510380887923
29-year-olds,-7.983510380887923
66,-7.983510380887923
nearing,-7.983510380887923
airbag,-7.983510380887923
creams,-7.983510380887923
rebelling,-7.983510380887923
crested,-7.983510380887923
cords,-7.983510380887923
magnitudes,-7.983510380887923
thornton,-7.983510380887923
pups,-7.983510380887923
aquifer,-7.983510380887923
ait,-7.983510380887923
co-operation,-7.983510380887923
transcontinental,-7.983510380887923
payloads,-7.983510380887923
self-reflective,-7.983510380887923
buoyant,-7.983510380887923
panicking,-7.983510380887923
them.if,-7.983510380887923
incidental,-7.983510380887923
devastate,-7.983510380887923
figment,-7.983510380887923
groom,-7.983510380887923
1066,-7.983510380887923
(robert,-7.983510380887923
profanity,-7.983510380887923
peterson,-7.983510380887923
casa,-7.983510380887923
sliding,-7.983510380887923
karaoke,-7.983510380887923
reality),-7.983510380887923
townsfolk,-7.983510380887923
1807,-7.983510380887923
paragons,-7.983510380887923
sourdough,-7.983510380887923
scruffy,-7.983510380887923
choos,-7.983510380887923
splinters,-7.983510380887923
contracted,-7.983510380887923
castro,-7.983510380887923
barbed,-7.983510380887923
hung,-7.983510380887923
bikini,-7.983510380887923
self-perpetuating,-7.983510380887923
yearnings,-7.983510380887923
fingernails,-7.983510380887923
che,-7.983510380887923
demerit,-7.983510380887923
reindeer,-7.983510380887923
freer,-7.983510380887923
superseded,-7.983510380887923
edged,-7.983510380887923
bees’,-7.983510380887923
tusks,-7.983510380887923
gil,-7.983510380887923
crustaceans,-7.983510380887923
ruminate,-7.983510380887923
grimm,-7.983510380887923
waxing,-7.983510380887923
w/,-7.983510380887923
here-and-now,-7.983510380887923
twig,-7.983510380887923
pacifism,-7.983510380887923
believable,-7.983510380887923
gram,-7.983510380887923
365,-7.983510380887923
winn,-7.983510380887923
enumerated,-7.983510380887923
concoction,-7.983510380887923
melissa,-7.983510380887923
deviance,-7.983510380887923
bandages,-7.983510380887923
montreal,-7.983510380887923
pulleys,-7.983510380887923
bribes,-7.983510380887923
cyrus,-7.983510380887923
hotspot,-7.983510380887923
escapist,-7.983510380887923
dove,-7.983510380887923
purging,-7.983510380887923
something's,-7.983510380887923
corrections,-7.983510380887923
surface.the,-7.983510380887923
biomes,-7.983510380887923
overgrazing,-7.983510380887923
governor's,-7.983510380887923
carolina,-7.983510380887924
cried,-7.983510380887924
9,-7.9932940945899915
dole,-8.014695968313266
astonishing,-8.016775007474955
deer,-8.020471077095737
blessed,-8.050039634061989
buttons,-8.050039634061989
magazine,-8.052811686277575
250,-8.057431773303552
pole,-8.072216051786677
silk,-8.072216051786677
1964,-8.078552171136588
hack,-8.078552171136588
alice,-8.085863078078793
smartest,-8.088556570110132
fires,-8.088556570110132
cue,-8.094392469511366
emotinal,-8.094392469511366
deserved,-8.104472659386225
responded,-8.111451252376511
swerves,-8.116568887236054
grieve,-8.116568887236054
ripped,-8.116568887236054
velocity,-8.116568887236054
afflicted,-8.116568887236054
rigour,-8.116568887236054
strapped,-8.116568887236054
rocky,-8.116568887236056
fine,-8.11777122313679
car's,-8.119980643809084
worship,-8.126073066260922
susan,-8.131353165719181
purple,-8.131353165719181
irrational,-8.140049800121021
pilgrimage,-8.149833513823088
foraging,-8.149833513823088
delta,-8.149833513823088
uncanny,-8.149833513823088
oblivious,-8.149833513823088
bennett,-8.149833513823088
brilliantly,-8.149833513823088
67,-8.154585603335521
father,-8.155490763242652
oldest,-8.157064954385488
1990s,-8.157753663010478
units,-8.163693774901018
delighted,-8.173593961385254
slaughter,-8.173593961385254
vinci's,-8.173593961385254
roadside,-8.173593961385254
linguistics,-8.173593961385254
rocket,-8.179184654929292
watches,-8.183098140410122
automatic,-8.18998047694537
delhi,-8.205274558134809
emigrated,-8.205274558134809
e-mail,-8.205274558134809
kisses,-8.205274558134809
modular,-8.205274558134809
descending,-8.205274558134809
glove,-8.205274558134809
sever,-8.205274558134809
4.5,-8.205274558134809
nodes,-8.205274558134809
ielts,-8.205274558134809
farmer,-8.205274558134809
trickle,-8.205274558134809
smelling,-8.205274558134809
